EC-Lab ASCII FILE
Nb header lines : 61                          

Linear Sweep Voltammetry

Run on channel : 1 (SN 1340)
User : 
Electrode connection : standard
Potential control : Ewe
Ewe ctrl range : min = -5.00 V, max = 5.00 V
Ewe,I filtering : <None>
Channel : Grounded
Acquisition started on : 03/11/2026 18:49:59.007
Technique started on : 03/11/2026 18:50:01.688
Loaded Setting File :  NONE
Saved on :
	File : X225_N52magB_up_3_11_02_LSV_C01.mpr
	Directory : C:\Users\volt\Documents\Platalytix\
	Host : 172.28.65.128
Device : SP-200 (SN 0262)
Address : USB
EC-LAB for windows v11.60 (software)
Internet server v11.60 (firmware)
Command interpretor v11.60 (firmware)
Electrode material : Pt22.5Pd22.5Ni22.5Co22.5Cr10
Initial state : 
Electrolyte : KOH (1M)
Comments : With magnet side B (-), up position
Cable : standard
Reference electrode : Hg/HgO (0.140 V)
Electrode surface area : 1.000 cm²
Characteristic mass : 0.001 g
Equivalent Weight : 0.000 g/eq.
Density : 0.000 g/cm3
Volume (V) : 0.001 cm³
Cycle Definition : Charge/Discharge alternance
tR (h:m:s)          0:00:5.0000         
dER/dt (mV/h)       0.0                 
dER (mV)            0                   
dtR (s)             0.0000              
dE/dt               10.000              
dE/dt unit          mV/s                
Ei (V)              -0.200              
vs.                 Ref                 
EL (V)              -2.500              
vs.                 Ref                 
record              <I>                 
dI                  0.000               
unit dI             µA                  
tI (s)              0.0000              
step percent        50                  
N                   10                  
E range min (V)     -5.000              
E range max (V)     5.000               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           8                   

<I>/mA	Ewe/V	control/V	Rwe/Ohm	time/s	
-5.219142541897528E-002	-6.7107874E-001	-6.7117512E-001	1.2858026E+004	5.480879881048168E+001
-5.214489985029317E-002	-6.7306453E-001	-6.7317498E-001	1.2907581E+004	5.500879880542925E+001
-5.211179205818350E-002	-6.7510867E-001	-6.7517489E-001	1.2955008E+004	5.520879880037683E+001
-5.206048396487811E-002	-6.7702544E-001	-6.7717475E-001	1.3004594E+004	5.540879879532440E+001
-5.205068855320460E-002	-6.7907977E-001	-6.7917460E-001	1.3046509E+004	5.560879879027198E+001
-5.210090982579874E-002	-6.8107206E-001	-6.8117458E-001	1.3072172E+004	5.580879878521955E+001
-5.205428516207133E-002	-6.8304795E-001	-6.8317443E-001	1.3121839E+004	5.600879878016713E+001
-5.198299641617465E-002	-6.8510121E-001	-6.8517435E-001	1.3179333E+004	5.620879877511470E+001
-5.201297015682405E-002	-6.8707824E-001	-6.8717426E-001	1.3209748E+004	5.640879877006228E+001
-5.205856882196236E-002	-6.8907034E-001	-6.8917412E-001	1.3236444E+004	5.660879876500985E+001
-5.196317108907667E-002	-6.9109118E-001	-6.9117403E-001	1.3299635E+004	5.680879875995743E+001
-5.194789735767191E-002	-6.9310838E-001	-6.9317389E-001	1.3342376E+004	5.700879875490500E+001
-5.194007168110043E-002	-6.9511545E-001	-6.9517386E-001	1.3383028E+004	5.720879874985258E+001
-5.186408431725403E-002	-6.9705909E-001	-6.9717371E-001	1.3440112E+004	5.740879874480015E+001
-5.192830126897308E-002	-6.9906223E-001	-6.9917363E-001	1.3462066E+004	5.760879873974773E+001
-5.192700873684508E-002	-7.0107728E-001	-7.0117354E-001	1.3501207E+004	5.780879873469530E+001
-5.187762011573260E-002	-7.0303982E-001	-7.0317334E-001	1.3551891E+004	5.800879872964288E+001
-5.185244668853911E-002	-7.0513487E-001	-7.0517331E-001	1.3598874E+004	5.820869872459298E+001
-5.182202304597272E-002	-7.0708084E-001	-7.0717317E-001	1.3644408E+004	5.840859871954308E+001
-5.188642656684006E-002	-7.0906413E-001	-7.0917314E-001	1.3665696E+004	5.860859871449065E+001
-5.187915421994893E-002	-7.1110332E-001	-7.1117294E-001	1.3706918E+004	5.880859870943823E+001
-5.182982877619102E-002	-7.1309900E-001	-7.1317285E-001	1.3758467E+004	5.900859870438580E+001
-5.187301852691761E-002	-7.1509248E-001	-7.1517283E-001	1.3785441E+004	5.920859869933338E+001
-5.184998909959704E-002	-7.1704262E-001	-7.1717268E-001	1.3829176E+004	5.940859869428095E+001
-5.183647017738036E-002	-7.1909863E-001	-7.1917266E-001	1.3872446E+004	5.960859868922853E+001
-5.179355536955010E-002	-7.2107857E-001	-7.2117245E-001	1.3922168E+004	5.980859868417610E+001
-5.184035442870866E-002	-7.2308421E-001	-7.2317237E-001	1.3948288E+004	6.000859867912368E+001
-5.185239245827888E-002	-7.2507334E-001	-7.2517228E-001	1.3983411E+004	6.020859867407125E+001
-5.179916469426704E-002	-7.2708690E-001	-7.2717220E-001	1.4036653E+004	6.040859866901883E+001
-5.179204952548333E-002	-7.2909963E-001	-7.2917205E-001	1.4077443E+004	6.060859866396640E+001
-5.181695487405108E-002	-7.3107845E-001	-7.3117197E-001	1.4108865E+004	6.080859865891398E+001
-5.181561232504373E-002	-7.3304868E-001	-7.3317188E-001	1.4147255E+004	6.100859865386155E+001
-5.181521418358681E-002	-7.3511535E-001	-7.3517168E-001	1.4187249E+004	6.120859864880913E+001
-5.180151239111441E-002	-7.3708385E-001	-7.3717171E-001	1.4229003E+004	6.140859864375670E+001
-5.183749391893722E-002	-7.3905355E-001	-7.3917156E-001	1.4257123E+004	6.160859863870428E+001
-5.183926400255467E-002	-7.4105412E-001	-7.4117148E-001	1.4295229E+004	6.180859863365185E+001
-5.187379162477207E-002	-7.4305028E-001	-7.4317086E-001	1.4324194E+004	6.200849862860196E+001
-5.185093112023831E-002	-7.4511904E-001	-7.4517119E-001	1.4370408E+004	6.220839862355206E+001
-5.187340208979729E-002	-7.4705958E-001	-7.4717110E-001	1.4401592E+004	6.240839861849963E+001
-5.182099588428624E-002	-7.4907762E-001	-7.4917102E-001	1.4455099E+004	6.260839861344721E+001
-5.191479033532875E-002	-7.5107068E-001	-7.5117093E-001	1.4467374E+004	6.280839860839478E+001
-5.195410967838285E-002	-7.5308371E-001	-7.5317079E-001	1.4495171E+004	6.300839860334236E+001
-5.196734008225090E-002	-7.5508314E-001	-7.5517070E-001	1.4529956E+004	6.320839859828993E+001
-5.197604825929275E-002	-7.5710267E-001	-7.5717062E-001	1.4566376E+004	6.340839859323751E+001
-5.198419374432794E-002	-7.5906968E-001	-7.5917053E-001	1.4601933E+004	6.360839858818508E+001
-5.201491357942367E-002	-7.6108468E-001	-7.6117045E-001	1.4632047E+004	6.380839858313266E+001
-5.204100181272588E-002	-7.6309341E-001	-7.6317024E-001	1.4663312E+004	6.400839857808023E+001
-5.201753394999253E-002	-7.6511598E-001	-7.6517022E-001	1.4708810E+004	6.420839857302781E+001
-5.216143827340536E-002	-7.6706815E-001	-7.6717007E-001	1.4705655E+004	6.440839856797538E+001
-5.211606867771912E-002	-7.6907200E-001	-7.6917005E-001	1.4756907E+004	6.460839856292296E+001
-5.212970567199826E-002	-7.7106440E-001	-7.7116984E-001	1.4791268E+004	6.480839855787053E+001
-5.222676536638549E-002	-7.7307945E-001	-7.7316976E-001	1.4802361E+004	6.500839855281811E+001
-5.236363542095113E-002	-7.7509868E-001	-7.7516973E-001	1.4802232E+004	6.520839854776568E+001
-5.229271424442195E-002	-7.7705520E-001	-7.7716953E-001	1.4859722E+004	6.540839854271326E+001
-5.243614022070930E-002	-7.7908081E-001	-7.7916944E-001	1.4857707E+004	6.560839853766083E+001
-5.245378974875073E-002	-7.8106946E-001	-7.8116840E-001	1.4890620E+004	6.580829853261093E+001
-5.255881778901628E-002	-7.8305650E-001	-7.8316909E-001	1.4898670E+004	6.600819852756104E+001
-5.256061790755984E-002	-7.8508478E-001	-7.8516918E-001	1.4936750E+004	6.620819852250861E+001
-5.266497298534485E-002	-7.8706831E-001	-7.8716904E-001	1.4944815E+004	6.640819851745619E+001
-5.277191618744648E-002	-7.8907108E-001	-7.8916901E-001	1.4952481E+004	6.660819851240376E+001
-5.280456583748416E-002	-7.9105991E-001	-7.9116887E-001	1.4980899E+004	6.680819850735134E+001
-5.281793839581184E-002	-7.9304284E-001	-7.9316884E-001	1.5014649E+004	6.700819850229891E+001
-5.304172519507855E-002	-7.9508662E-001	-7.9516864E-001	1.4989833E+004	6.720819849724649E+001
-5.302615834942782E-002	-7.9705489E-001	-7.9716855E-001	1.5031353E+004	6.740819849219406E+001
-5.314558884868070E-002	-7.9907924E-001	-7.9916847E-001	1.5035664E+004	6.760819848714164E+001
-5.326184832022163E-002	-8.0105436E-001	-8.0116838E-001	1.5039928E+004	6.780819848208921E+001
-5.331717941555247E-002	-8.0307686E-001	-8.0316830E-001	1.5062253E+004	6.800819847703679E+001
-5.347779685791881E-002	-8.0506313E-001	-8.0516815E-001	1.5054156E+004	6.820819847198436E+001
-5.355196228924530E-002	-8.0710340E-001	-8.0716807E-001	1.5071406E+004	6.840819846693194E+001
-5.371914353684154E-002	-8.0908859E-001	-8.0916798E-001	1.5061457E+004	6.860819846187951E+001
-5.384945477012630E-002	-8.1105101E-001	-8.1116790E-001	1.5061452E+004	6.880819845682709E+001
-5.393675488447303E-002	-8.1299883E-001	-8.1316769E-001	1.5073188E+004	6.900819845177466E+001
-5.399671498931047E-002	-8.1504691E-001	-8.1516761E-001	1.5094380E+004	6.920819844672224E+001
-5.417406323942386E-002	-8.1705755E-001	-8.1716752E-001	1.5082080E+004	6.940819844166981E+001
-5.439661190445921E-002	-8.1904697E-001	-8.1916738E-001	1.5056948E+004	6.960819843661739E+001
-5.460418580995863E-002	-8.2106936E-001	-8.2116711E-001	1.5036748E+004	6.980799843157001E+001
-5.473763985261582E-002	-8.2308149E-001	-8.2316720E-001	1.5036847E+004	7.000799842651759E+001
-5.497632164280034E-002	-8.2507503E-001	-8.2516712E-001	1.5007825E+004	7.020799842146516E+001
-5.508548966366078E-002	-8.2705575E-001	-8.2716709E-001	1.5014040E+004	7.040799841641274E+001
-5.521588317538845E-002	-8.2908720E-001	-8.2916689E-001	1.5015375E+004	7.060799841136031E+001
-5.555549860496911E-002	-8.3112127E-001	-8.3116680E-001	1.4960198E+004	7.080799840630789E+001
-5.565008001830707E-002	-8.3306289E-001	-8.3316660E-001	1.4969662E+004	7.100799840125546E+001
-5.593002022269356E-002	-8.3506948E-001	-8.3516663E-001	1.4930613E+004	7.120799839620304E+001
-5.620392182865119E-002	-8.3708304E-001	-8.3716649E-001	1.4893677E+004	7.140799839115061E+001
-5.643735341083611E-002	-8.3907312E-001	-8.3916640E-001	1.4867337E+004	7.160799838609819E+001
-5.674411933562928E-002	-8.4099245E-001	-8.4116626E-001	1.4820786E+004	7.180799838104576E+001
-5.712506422865926E-002	-8.4309119E-001	-8.4316611E-001	1.4758691E+004	7.200799837599334E+001
-5.745591014009088E-002	-8.4507829E-001	-8.4516615E-001	1.4708292E+004	7.220799837094091E+001
-5.791246907071747E-002	-8.4708828E-001	-8.4716594E-001	1.4627045E+004	7.240799836588849E+001
-5.836309985597721E-002	-8.4904897E-001	-8.4916592E-001	1.4547702E+004	7.260799836083606E+001
-5.887131468190182E-002	-8.5106152E-001	-8.5116571E-001	1.4456303E+004	7.280799835578364E+001
-5.958250701552059E-002	-8.5310125E-001	-8.5316575E-001	1.4317981E+004	7.300799835073121E+001
-6.018516616716274E-002	-8.5507590E-001	-8.5516554E-001	1.4207419E+004	7.320799834567879E+001
-6.111661693590212E-002	-8.5706353E-001	-8.5716552E-001	1.4023412E+004	7.340799834062636E+001
-6.217211358263508E-002	-8.5910714E-001	-8.5916549E-001	1.3818207E+004	7.360799833557394E+001
-6.336321607295448E-002	-8.6107796E-001	-8.6116523E-001	1.3589556E+004	7.380779833052657E+001
-6.488762095743725E-002	-8.6309695E-001	-8.6316514E-001	1.3301411E+004	7.400779832547414E+001
-6.673561049257799E-002	-8.6507547E-001	-8.6516505E-001	1.2962727E+004	7.420779832042172E+001
-6.883246243230223E-002	-8.6710048E-001	-8.6716497E-001	1.2597261E+004	7.440779831536929E+001
-7.140126175251338E-002	-8.6906272E-001	-8.6916476E-001	1.2171531E+004	7.460779831031687E+001
-7.434280791379022E-002	-8.7103993E-001	-8.7116474E-001	1.1716532E+004	7.480779830526444E+001
-7.751829377924624E-002	-8.7306881E-001	-8.7316465E-001	1.1262745E+004	7.500779830021202E+001
-8.124220576623031E-002	-8.7505710E-001	-8.7516457E-001	1.0770967E+004	7.520779829515959E+001
-8.521774302969509E-002	-8.7705636E-001	-8.7716448E-001	1.0291945E+004	7.540779829010717E+001
-8.937002079457879E-002	-8.7906110E-001	-8.7916428E-001	9.8361963E+003	7.560779828505474E+001
-9.361726306315488E-002	-8.8108552E-001	-8.8116419E-001	9.4115713E+003	7.580779828000232E+001
-9.803946026919785E-002	-8.8303882E-001	-8.8316411E-001	9.0069736E+003	7.600779827494989E+001
-1.026910827516274E-001	-8.8503069E-001	-8.8516396E-001	8.6183789E+003	7.620779826989747E+001
-1.072346118791981E-001	-8.8713467E-001	-8.8716388E-001	8.2728389E+003	7.640779826484504E+001
-1.118932333711511E-001	-8.8906425E-001	-8.8916379E-001	7.9456479E+003	7.660779825979262E+001
-1.167291357401601E-001	-8.9102370E-001	-8.9116371E-001	7.6332588E+003	7.680779825474019E+001
-1.214052026620442E-001	-8.9306617E-001	-8.9316356E-001	7.3560781E+003	7.700779824968777E+001
-1.262089038043879E-001	-8.9506674E-001	-8.9516348E-001	7.0919463E+003	7.720779824463534E+001
-1.312314164613611E-001	-8.9704251E-001	-8.9716345E-001	6.8355776E+003	7.740779823958292E+001
-1.366426610850355E-001	-8.9904016E-001	-8.9916527E-001	6.5794985E+003	7.760779823453049E+001
-1.424557144031389E-001	-9.0108371E-001	-9.0116519E-001	6.3253604E+003	7.780779822947807E+001
-1.485512072691377E-001	-9.0304303E-001	-9.0316516E-001	6.0790015E+003	7.800779822442564E+001
-1.556323047351438E-001	-9.0505546E-001	-9.0516526E-001	5.8153442E+003	7.820779821937322E+001
-1.632267795714324E-001	-9.0709913E-001	-9.0716511E-001	5.5572935E+003	7.840779821432079E+001
-1.723466800217457E-001	-9.0907514E-001	-9.0916514E-001	5.2746890E+003	7.860779820926837E+001
-1.839145585881913E-001	-9.1106552E-001	-9.1116518E-001	4.9537432E+003	7.880779820421594E+001
-1.975540706165595E-001	-9.1306204E-001	-9.1316515E-001	4.6218335E+003	7.900779819916352E+001
-2.139332148514667E-001	-9.1508675E-001	-9.1516513E-001	4.2774414E+003	7.920779819411109E+001
-2.341610895355730E-001	-9.1706318E-001	-9.1716516E-001	3.9163772E+003	7.940779818905867E+001
-2.578805611466728E-001	-9.1910857E-001	-9.1916513E-001	3.5640862E+003	7.960779818400624E+001
-2.909527520317603E-001	-9.2103523E-001	-9.2116511E-001	3.1655835E+003	7.980779817895382E+001
-3.209848170149692E-001	-9.2301434E-001	-9.2316520E-001	2.8755701E+003	8.000779817390139E+001
-3.558151320788729E-001	-9.2508119E-001	-9.2516524E-001	2.5998928E+003	8.020779816884897E+001
-3.997671381040320E-001	-9.2706728E-001	-9.2716515E-001	2.3190183E+003	8.040779816379654E+001
-4.507408718876291E-001	-9.2905265E-001	-9.2916518E-001	2.0611680E+003	8.060779815874412E+001
-5.004046412518486E-001	-9.3107736E-001	-9.3116522E-001	1.8606489E+003	8.080779815369169E+001
-5.702798391170720E-001	-9.3314761E-001	-9.3316525E-001	1.6362977E+003	8.100779814863927E+001
-6.329876701738240E-001	-9.3504429E-001	-9.3516517E-001	1.4771919E+003	8.120779814358684E+001
-7.203943038279030E-001	-9.3705320E-001	-9.3716514E-001	1.3007505E+003	8.140779813853442E+001
-8.047410775178765E-001	-9.3905061E-001	-9.3916523E-001	1.1668978E+003	8.160779813348199E+001
-9.003376577919546E-001	-9.4105387E-001	-9.4116509E-001	1.0452233E+003	8.180779812842957E+001
-1.013418101492311E+000	-9.4305980E-001	-9.4316512E-001	9.3057330E+002	8.200779812337714E+001
-1.136612687898534E+000	-9.4514805E-001	-9.4526517E-001	8.3154803E+002	8.221779811807210E+001
-1.279800207064810E+000	-9.4723463E-001	-9.4736516E-001	7.4014258E+002	8.242779811276705E+001
-1.428419490477868E+000	-9.4923103E-001	-9.4936520E-001	6.6453241E+002	8.262779810771463E+001
-1.589586860738914E+000	-9.5122296E-001	-9.5136523E-001	5.9840894E+002	8.282779810266220E+001
-1.762691494153471E+000	-9.5327687E-001	-9.5336527E-001	5.4080756E+002	8.302779809760978E+001
-1.955133742570467E+000	-9.5526367E-001	-9.5536518E-001	4.8859250E+002	8.322779809255735E+001
-2.157937802306783E+000	-9.5725936E-001	-9.5736516E-001	4.4359915E+002	8.342779808750493E+001
-2.381562922783443E+000	-9.5928019E-001	-9.5936525E-001	4.0279440E+002	8.362779808245250E+001
-2.612413183124966E+000	-9.6126473E-001	-9.6136510E-001	3.6796045E+002	8.382779807740008E+001
-2.857429345364345E+000	-9.6323740E-001	-9.6336514E-001	3.3709930E+002	8.402779807234765E+001
-3.124143226633947E+000	-9.6526814E-001	-9.6536517E-001	3.0897052E+002	8.422779806729523E+001
-3.408786951211574E+000	-9.6727115E-001	-9.6736515E-001	2.8375818E+002	8.442779806224280E+001
-3.699819736436105E+000	-9.6929246E-001	-9.6936512E-001	2.6198370E+002	8.462779805719038E+001
-4.012271481069838E+000	-9.7127736E-001	-9.7136515E-001	2.4207668E+002	8.482779805213795E+001
-4.332493273849675E+000	-9.7322142E-001	-9.7336513E-001	2.2463310E+002	8.502779804708553E+001
-4.680568157849400E+000	-9.7524250E-001	-9.7536516E-001	2.0835985E+002	8.522779804203310E+001
-5.028096623195015E+000	-9.7727394E-001	-9.7736520E-001	1.9436259E+002	8.542779803698068E+001
-5.400973867971345E+000	-9.7927135E-001	-9.7936523E-001	1.8131384E+002	8.562779803192825E+001
-5.772352480935695E+000	-9.8130339E-001	-9.8136514E-001	1.7000060E+002	8.582779802687583E+001
-6.168498321252613E+000	-9.8326606E-001	-9.8336512E-001	1.5940120E+002	8.602779802182340E+001
-6.581167305475475E+000	-9.8527908E-001	-9.8536521E-001	1.4971190E+002	8.622779801677098E+001
-6.998129316468365E+000	-9.8727906E-001	-9.8736525E-001	1.4107756E+002	8.642779801171855E+001
-7.436656099395684E+000	-9.8927677E-001	-9.8936510E-001	1.3302710E+002	8.662779800666613E+001
-7.861440194741260E+000	-9.9118447E-001	-9.9126494E-001	1.2608179E+002	8.681779800186632E+001
-8.291420047921122E+000	-9.9308670E-001	-9.9316514E-001	1.1977281E+002	8.700779799706652E+001
-8.757296332696669E+000	-9.9508935E-001	-9.9516511E-001	1.1362975E+002	8.720779799201409E+001
-9.229277740057356E+000	-9.9707419E-001	-9.9716508E-001	1.0803383E+002	8.740779798696167E+001
-9.722190040714921E+000	-9.9908310E-001	-9.9916518E-001	1.0276318E+002	8.760779798190924E+001
-1.021810415466756E+001	-1.0010828E+000	-1.0011693E+000	9.7971481E+001	8.780829797684419E+001
-1.070448308510834E+001	-1.0030093E+000	-1.0030745E+000	9.3699928E+001	8.799879797203175E+001
-1.122969447299699E+001	-1.0048877E+000	-1.0049804E+000	8.9484863E+001	8.818939796721679E+001
-1.169049364838851E+001	-1.0066860E+000	-1.0067865E+000	8.6111504E+001	8.836999796265445E+001
-1.223048255275057E+001	-1.0087221E+000	-1.0087887E+000	8.2476067E+001	8.857019795759697E+001
-1.273273219438610E+001	-1.0104983E+000	-1.0105923E+000	7.9362251E+001	8.875059795303969E+001
-1.322203793434949E+001	-1.0122895E+000	-1.0123968E+000	7.6560776E+001	8.893099794848240E+001
-1.375500604694004E+001	-1.0142231E+000	-1.0142989E+000	7.3734833E+001	8.912119794367754E+001
-1.429643677676228E+001	-1.0161076E+000	-1.0162005E+000	7.1074181E+001	8.931139793887269E+001
-1.488188393481974E+001	-1.0181442E+000	-1.0182066E+000	6.8415009E+001	8.951199793380511E+001
-1.542466976202587E+001	-1.0199320E+000	-1.0200112E+000	6.6123428E+001	8.969249792924529E+001
-1.592203172366601E+001	-1.0216194E+000	-1.0217137E+000	6.4163887E+001	8.986269792494568E+001
-1.642929606567961E+001	-1.0233154E+000	-1.0234176E+000	6.2286018E+001	9.003309792064101E+001
-1.699784291437800E+001	-1.0251763E+000	-1.0252212E+000	6.0312141E+001	9.021349791608372E+001
-1.750759272209606E+001	-1.0268477E+000	-1.0269268E+000	5.8651566E+001	9.038399791177653E+001
-1.808205917628857E+001	-1.0286740E+000	-1.0287294E+000	5.6889206E+001	9.056429790722177E+001
-1.862160707666666E+001	-1.0303650E+000	-1.0304350E+000	5.5331692E+001	9.073479790291458E+001
-1.919997549651259E+001	-1.0321580E+000	-1.0322394E+000	5.3758297E+001	9.091529789835477E+001
-1.982709810428952E+001	-1.0340484E+000	-1.0341439E+000	5.2153294E+001	9.110569789354486E+001
-2.039075883472111E+001	-1.0357971E+000	-1.0358484E+000	5.0797379E+001	9.127619788923766E+001
-2.099431990590497E+001	-1.0375654E+000	-1.0376512E+000	4.9421242E+001	9.145639788468543E+001
-2.161797139755908E+001	-1.0394357E+000	-1.0394516E+000	4.8082020E+001	9.163649788013572E+001
-2.213585838540753E+001	-1.0408932E+000	-1.0409564E+000	4.7022942E+001	9.178699787633377E+001
-2.278738917126901E+001	-1.0427713E+000	-1.0428607E+000	4.5760895E+001	9.197739787152386E+001
-2.350600750690467E+001	-1.0447645E+000	-1.0448647E+000	4.4446701E+001	9.217779786646133E+001
-2.415165670601283E+001	-1.0465556E+000	-1.0466698E+000	4.3332664E+001	9.235829786190152E+001
-2.474282829713013E+001	-1.0482076E+000	-1.0482703E+000	4.2364101E+001	9.251839785785705E+001
-2.532006982997157E+001	-1.0498074E+000	-1.0498765E+000	4.1461475E+001	9.267899785379996E+001
-2.594573123600378E+001	-1.0515095E+000	-1.0515834E+000	4.0527264E+001	9.284969784948771E+001
-2.664495931352769E+001	-1.0533959E+000	-1.0534896E+000	3.9534527E+001	9.304029784467275E+001
-2.738114400114910E+001	-1.0553423E+000	-1.0553954E+000	3.8542667E+001	9.323089783985779E+001
-2.802754500927654E+001	-1.0568739E+000	-1.0570022E+000	3.7708401E+001	9.339159783579817E+001
-2.860966024942223E+001	-1.0584358E+000	-1.0585057E+000	3.6995750E+001	9.354189783200127E+001
-2.920280789429967E+001	-1.0599000E+000	-1.0600084E+000	3.6294456E+001	9.369219782820437E+001
-2.996505392205646E+001	-1.0618280E+000	-1.0619090E+000	3.5435547E+001	9.388219782340457E+001
-3.078561706703465E+001	-1.0638291E+000	-1.0639114E+000	3.4556042E+001	9.408249781834456E+001
-3.154617546954023E+001	-1.0657209E+000	-1.0658184E+000	3.3782887E+001	9.427319781352708E+001
-3.226587831318670E+001	-1.0674611E+000	-1.0675237E+000	3.3083282E+001	9.444369780921988E+001
-3.300273445119200E+001	-1.0692631E+000	-1.0693250E+000	3.2399227E+001	9.462379780467018E+001
-3.381815805154019E+001	-1.0711409E+000	-1.0712276E+000	3.1673544E+001	9.481409779986279E+001
-3.449382727630672E+001	-1.0727378E+000	-1.0728335E+000	3.1099415E+001	9.497469779580570E+001
-3.525847703059350E+001	-1.0744311E+000	-1.0745375E+000	3.0472986E+001	9.514509779150103E+001
-3.601208459143783E+001	-1.0760924E+000	-1.0761428E+000	2.9881424E+001	9.530559778744646E+001
-3.683210628408369E+001	-1.0777515E+000	-1.0778456E+000	2.9261196E+001	9.547589778314432E+001
-3.767512634198454E+001	-1.0794556E+000	-1.0795503E+000	2.8651678E+001	9.564639777883713E+001
-3.848343330603103E+001	-1.0811669E+000	-1.0812545E+000	2.8094345E+001	9.581679777453246E+001
-3.933904320619700E+001	-1.0829889E+000	-1.0830605E+000	2.7529619E+001	9.599739776997012E+001
-4.022202061352266E+001	-1.0847818E+000	-1.0848655E+000	2.6969847E+001	9.617789776541031E+001
-4.108567038429999E+001	-1.0866089E+000	-1.0866715E+000	2.6447393E+001	9.635849776084797E+001
-4.191620685318969E+001	-1.0883992E+000	-1.0884777E+000	2.5966070E+001	9.653909775628563E+001
-4.283740481870541E+001	-1.0902207E+000	-1.0902814E+000	2.5450205E+001	9.671949775172834E+001
-4.368417630194642E+001	-1.0918914E+000	-1.0919876E+000	2.4995125E+001	9.689009774741862E+001
-4.451637304369356E+001	-1.0937505E+000	-1.0937923E+000	2.4569622E+001	9.707059774285881E+001
-4.523630624825103E+001	-1.0953320E+000	-1.0953985E+000	2.4213560E+001	9.723119773880171E+001
-4.604100849477601E+001	-1.0970507E+000	-1.0971017E+000	2.3827686E+001	9.740149773449957E+001
-4.682663085648244E+001	-1.0988905E+000	-1.0989056E+000	2.3467213E+001	9.758189772994228E+001
-4.769668555336366E+001	-1.1005553E+000	-1.1006105E+000	2.3074041E+001	9.775239772563509E+001
-4.859460008529817E+001	-1.1022450E+000	-1.1023129E+000	2.2682459E+001	9.792259772133548E+001
-4.953834044980965E+001	-1.1038537E+000	-1.1039146E+000	2.2282816E+001	9.808279771728849E+001
-5.044615328626583E+001	-1.1055354E+000	-1.1056166E+000	2.1915157E+001	9.825299771298887E+001
-5.127545701944996E+001	-1.1072319E+000	-1.1073235E+000	2.1593798E+001	9.842369770867663E+001
-5.212239954253164E+001	-1.1090959E+000	-1.1091297E+000	2.1278681E+001	9.860429770411429E+001
-5.302746577184611E+001	-1.1106632E+000	-1.1107347E+000	2.0945055E+001	9.876479770005972E+001
-5.410770681829274E+001	-1.1124572E+000	-1.1125358E+000	2.0560049E+001	9.894489769551001E+001
-5.509888980337473E+001	-1.1140227E+000	-1.1141388E+000	2.0218605E+001	9.910519769146049E+001
-5.601536232338822E+001	-1.1156883E+000	-1.1157417E+000	1.9917542E+001	9.926549768741097E+001
-5.675067856108910E+001	-1.1171753E+000	-1.1172454E+000	1.9685673E+001	9.941589768361155E+001
-5.762540631322736E+001	-1.1187037E+000	-1.1187514E+000	1.9413376E+001	9.956649767980707E+001
-5.887644169682699E+001	-1.1204375E+000	-1.1204544E+000	1.9030319E+001	9.973679767550493E+001
-6.003108356763869E+001	-1.1219984E+000	-1.1220584E+000	1.8690290E+001	9.989719767145289E+001
-6.122533790998538E+001	-1.1236140E+000	-1.1236618E+000	1.8352106E+001	1.000574976674034E+002
-6.239891579344101E+001	-1.1250886E+000	-1.1251661E+000	1.8030579E+001	1.002079976636014E+002
-6.343664206932456E+001	-1.1267530E+000	-1.1267706E+000	1.7761864E+001	1.003683976595494E+002
-6.432942937914171E+001	-1.1284140E+000	-1.1284752E+000	1.7541180E+001	1.005388976552422E+002
-6.537726836064371E+001	-1.1299266E+000	-1.1299804E+000	1.7283173E+001	1.006893976514402E+002
-6.630440213333395E+001	-1.1316757E+000	-1.1316844E+000	1.7067883E+001	1.008597976471356E+002
-6.738138372888920E+001	-1.1332517E+000	-1.1332889E+000	1.6818468E+001	1.010201976430835E+002
-6.909552689970752E+001	-1.1348913E+000	-1.1348904E+000	1.6424959E+001	1.011803976390365E+002
-7.023551691352964E+001	-1.1363976E+000	-1.1363961E+000	1.6179813E+001	1.013309976352321E+002
-7.194763271357817E+001	-1.1381953E+000	-1.1382014E+000	1.5819774E+001	1.015114976306722E+002
-7.302992913823368E+001	-1.1398954E+000	-1.1399077E+000	1.5608606E+001	1.016820976263625E+002
-7.453870426747531E+001	-1.1416684E+000	-1.1417106E+000	1.5316451E+001	1.018623976218078E+002
-7.586548860519247E+001	-1.1432320E+000	-1.1432143E+000	1.5069197E+001	1.020127976180083E+002
-7.701592250001183E+001	-1.1446686E+000	-1.1447175E+000	1.4862752E+001	1.021630976142114E+002
-7.791757713381253E+001	-1.1463447E+000	-1.1463244E+000	1.4712273E+001	1.023237976101518E+002
-7.882832065944672E+001	-1.1478157E+000	-1.1478293E+000	1.4560956E+001	1.024742976063499E+002
-8.028861362625491E+001	-1.1494222E+000	-1.1494346E+000	1.4316130E+001	1.026347976022953E+002
-8.158951545100189E+001	-1.1510096E+000	-1.1510402E+000	1.4107322E+001	1.027953975982382E+002
